country,year,sex,age,suicides_no,population,suicides_per_100k
Sweden,2007,male,35-54 years,298,1251142.0,23.81823965625005
Sweden,2007,male,5-14 years,5,526368.0,0.9499057693476807
Sweden,2007,male,55-74 years,224,995361.0,22.50439790186676
Sweden,2007,male,75+ years,102,314248.0,32.458440467401545
Sweden,2008,female,15-24 years,40,588321.0,6.799009384332702
Sweden,2008,female,25-34 years,42,561352.0,7.481936467670909
Sweden,2008,female,35-54 years,99,1217920.0,8.128612716763005
Sweden,2008,female,5-14 years,4,492594.0,0.8120277551086696
Sweden,2008,female,55-74 years,88,1033770.0,8.512531801077609
Sweden,2008,female,75+ years,42,483517.0,8.686354357757846
Sweden,2008,male,15-24 years,96,619829.0,15.488142697421384
Sweden,2008,male,25-34 years,96,586538.0,16.36722599388275
Sweden,2008,male,35-54 years,292,1258502.0,23.20218799811204
Sweden,2008,male,5-14 years,0,518331.0,0.0
Sweden,2008,male,55-74 years,263,1012224.0,25.98239124936773
Sweden,2008,male,75+ years,108,315606.0,34.21988175129751
Sweden,2009,female,15-24 years,43,600839.0,7.156659271452087
Sweden,2009,female,25-34 years,33,561793.0,5.874049694460415
Sweden,2009,female,35-54 years,133,1226921.0,10.840143741936114
Sweden,2009,female,5-14 years,3,488574.0,0.6140318559726878
Sweden,2009,female,55-74 years,106,1048846.0,10.106345450142348
Sweden,2009,female,75+ years,36,481488.0,7.476821852258001
Sweden,2009,male,15-24 years,91,632027.0,14.398119067698058
Sweden,2009,male,25-34 years,111,588185.0,18.871613522956213
Sweden,2009,male,35-54 years,313,1266615.0,24.711534286266943
Sweden,2009,male,5-14 years,3,514747.0,0.5828105846172975
Sweden,2009,male,55-74 years,261,1029075.0,25.362582902120835
Sweden,2009,male,75+ years,109,316812.0,34.405262426928275
Sweden,2010,female,15-24 years,31,607958.0,5.09903644659664
Sweden,2010,female,25-34 years,31,564791.0,5.488756017712746
Sweden,2010,female,35-54 years,100,1234672.0,8.09931706558503
Sweden,2010,female,5-14 years,2,487899.0,0.40992090576123336
Sweden,2010,female,55-74 years,105,1063334.0,9.874601959497204
Sweden,2010,female,75+ years,34,480218.0,7.080117779841655
Sweden,2010,male,15-24 years,87,639346.0,13.607655322782968
Sweden,2010,male,25-34 years,106,593020.0,17.87460793902398
Sweden,2010,male,35-54 years,280,1273933.0,21.979177868851814
Sweden,2010,male,5-14 years,1,514297.0,0.19444017756277016
Sweden,2010,male,55-74 years,263,1044678.0,25.175221455797864
Sweden,2010,male,75+ years,101,318979.0,31.663526439044574
Sweden,2011,female,15-24 years,36,607514.0,5.925789364524933
Sweden,2011,female,25-34 years,46,571231.0,8.052784250154492
Sweden,2011,female,35-54 years,103,1238769.0,8.314705970201063
Sweden,2011,female,5-14 years,2,491569.0,0.4068604814380077
Sweden,2011,female,55-74 years,98,1077463.0,9.095439936220547
Sweden,2011,female,75+ years,38,479833.0,7.9194219655588505
Sweden,2011,male,15-24 years,85,639416.0,13.293380209441116
Sweden,2011,male,25-34 years,107,600789.0,17.80991329734732
Sweden,2011,male,35-54 years,263,1277205.0,20.591839211403023
Sweden,2011,male,5-14 years,3,518467.0,0.5786289194876434
Sweden,2011,male,55-74 years,245,1059858.0,23.116304259627235
Sweden,2011,male,75+ years,86,322530.0,26.664186277245527
Sweden,2012,female,15-24 years,34,602499.0,5.64316289321642
Sweden,2012,female,25-34 years,27,580871.0,4.648192111501522
Sweden,2012,female,35-54 years,140,1241491.0,11.27676318233479
Sweden,2012,female,5-14 years,4,499876.0,0.8001984492154054
Sweden,2012,female,55-74 years,89,1090751.0,8.159515783162243
Sweden,2012,female,75+ years,41,480219.0,8.53777130850716
Sweden,2012,male,15-24 years,83,635011.0,13.07063972120168
Sweden,2012,male,25-34 years,113,609527.0,18.53896546010267
Sweden,2012,male,35-54 years,257,1279633.0,20.083883425951036
Sweden,2012,male,5-14 years,1,527714.0,0.18949658337660172
Sweden,2012,male,55-74 years,256,1074267.0,23.83020236123794
Sweden,2012,male,75+ years,109,327050.0,33.32823727258829
Sweden,2013,female,15-24 years,48,595101.0,8.065857728351993
Sweden,2013,female,25-34 years,46,593992.0,7.744212043259842
Sweden,2013,female,35-54 years,117,1244666.0,9.400112158603191
Sweden,2013,female,5-14 years,1,512011.0,0.19530830392315793
Sweden,2013,female,55-74 years,108,1102468.0,9.796202701575012
Sweden,2013,female,75+ years,48,481818.0,9.962267910289778
Sweden,2013,male,15-24 years,99,628573.0,15.749960625098439
Sweden,2013,male,25-34 years,111,621904.0,17.848413903110448
Sweden,2013,male,35-54 years,266,1283078.0,20.731397467652005
Sweden,2013,male,5-14 years,3,540668.0,0.5548691618516354
Sweden,2013,male,55-74 years,273,1086729.0,25.12125838180448
Sweden,2013,male,75+ years,110,333073.0,33.025793144445814
Sweden,2014,female,15-24 years,36,585957.0,6.143795534484612
Sweden,2014,female,25-34 years,42,609532.0,6.8905324084707615
Sweden,2014,female,35-54 years,135,1249962.0,10.80032832998123
Sweden,2014,female,5-14 years,4,526361.0,0.7599347216074139
Sweden,2014,female,55-74 years,101,1112312.0,9.08018613482548
Sweden,2014,female,75+ years,45,485940.0,9.260402518829485
Sweden,2014,male,15-24 years,88,621210.0,14.165902029909372
Sweden,2014,male,25-34 years,114,638657.0,17.84995701918244
Sweden,2014,male,35-54 years,238,1289581.0,18.45560689867484
Sweden,2014,male,5-14 years,2,556118.0,0.35963590461017264
Sweden,2014,male,55-74 years,224,1097579.0,20.408553735084215
Sweden,2014,male,75+ years,119,341315.0,34.86515389010152
Sweden,2015,female,15-24 years,38,585957.0,6.485117508622646
Sweden,2015,female,25-34 years,48,609532.0,7.8748941811094415
Sweden,2015,female,35-54 years,100,1249962.0,8.000243207393504
Sweden,2015,female,5-14 years,5,526361.0,0.9499184020092674
Sweden,2015,female,55-74 years,102,1112312.0,9.170088967843554
Sweden,2015,female,75+ years,38,485940.0,7.819895460344898
Sweden,2015,male,15-24 years,69,621210.0,11.107355000724393
Sweden,2015,male,25-34 years,108,638657.0,16.910485597120207
Sweden,2015,male,35-54 years,288,1289581.0,22.332835238732578
Sweden,2015,male,5-14 years,3,556118.0,0.5394538569152589
Sweden,2015,male,55-74 years,268,1097579.0,24.417376790190048
Sweden,2015,male,75+ years,115,341315.0,33.69321594421575
Sweden,2016,female,15-24 years,36,570983.0,6.304916258452528
Sweden,2016,female,25-34 years,44,641572.0,6.858154657622215
Sweden,2016,female,35-54 years,119,1257582.0,9.4626036314133
Sweden,2016,female,5-14 years,3,548650.0,0.5467966827667912
Sweden,2016,female,55-74 years,104,1120938.0,9.277944007607914
Sweden,2016,female,75+ years,45,493341.0,9.12147986889393
Sweden,2016,male,15-24 years,70,605396.0,11.562679634487179
Sweden,2016,male,25-34 years,114,670158.0,17.010913844197937
Sweden,2016,male,35-54 years,266,1299990.0,20.46169585919892
Sweden,2016,male,5-14 years,2,579341.0,0.34521982735556433
Sweden,2016,male,55-74 years,232,1106411.0,20.96869969658653
Sweden,2016,male,75+ years,100,359481.0,27.817881890837064
Switzerland,1979,female,15-24 years,104,474000.0,21.940928270042193
Switzerland,1979,female,25-34 years,104,485600.0,21.416803953871497
Switzerland,1979,female,35-54 years,104,811100.0,12.822093453334979
Switzerland,1979,female,5-14 years,104,448000.0,23.214285714285715
Switzerland,1979,female,55-74 years,104,626400.0,16.602809706257982
Switzerland,1979,female,75+ years,104,215600.0,48.237476808905384
Switzerland,1979,male,15-24 years,104,480700.0,21.635115456625755
Switzerland,1979,male,25-34 years,104,488700.0,21.280949457745038
Switzerland,1979,male,35-54 years,104,802400.0,12.961116650049851
Switzerland,1979,male,5-14 years,104,470900.0,22.085368443406242
Switzerland,1979,male,55-74 years,104,522600.0,19.90049751243781
Switzerland,1979,male,75+ years,104,118300.0,87.91208791208791
Switzerland,1980,female,15-24 years,104,481500.0,21.599169262720665
Switzerland,1980,female,25-34 years,104,484200.0,21.478727798430402
Switzerland,1980,female,35-54 years,104,820900.0,12.669021805335607
Switzerland,1980,female,5-14 years,104,434700.0,23.924545663676096
Switzerland,1980,female,55-74 years,104,629400.0,16.523673339688592
Switzerland,1980,female,75+ years,104,223700.0,46.490835940992405
Switzerland,1980,male,15-24 years,104,491200.0,21.172638436482085
Switzerland,1980,male,25-34 years,104,484500.0,21.46542827657379
Switzerland,1980,male,35-54 years,104,816200.0,12.74197500612595
Switzerland,1980,male,5-14 years,104,456700.0,22.772060433544997
Switzerland,1980,male,55-74 years,104,525300.0,19.798210546354465
Switzerland,1980,male,75+ years,104,122200.0,85.1063829787234
Switzerland,1981,female,15-24 years,104,489600.0,21.241830065359476
Switzerland,1981,female,25-34 years,104,484000.0,21.487603305785125
Switzerland,1981,female,35-54 years,104,832300.0,12.49549441307221
Switzerland,1981,female,5-14 years,104,421400.0,24.679639297579495
Switzerland,1981,female,55-74 years,104,632600.0,16.440088523553587
Switzerland,1981,female,75+ years,104,231400.0,44.943820224719104
Switzerland,1981,male,15-24 years,104,501300.0,20.746060243367243
Switzerland,1981,male,25-34 years,104,483500.0,21.509824198552224
Switzerland,1981,male,35-54 years,104,831900.0,12.501502584445246
Switzerland,1981,male,5-14 years,104,442500.0,23.502824858757062
Switzerland,1981,male,55-74 years,104,528100.0,19.693239916682447
Switzerland,1981,male,75+ years,104,126200.0,82.40887480190175
Switzerland,1982,female,15-24 years,104,496100.0,20.96351542027817
Switzerland,1982,female,25-34 years,104,484600.0,21.460998761865458
Switzerland,1982,female,35-54 years,104,845200.0,12.304779933743493
Switzerland,1982,female,5-14 years,104,408400.0,25.465230166503428
Switzerland,1982,female,55-74 years,104,635500.0,16.36506687647522
Switzerland,1982,female,75+ years,104,239000.0,43.51464435146443
Switzerland,1982,male,15-24 years,104,509100.0,20.428206639167158
Switzerland,1982,male,25-34 years,104,485300.0,21.430043272202763
Switzerland,1982,male,35-54 years,104,848100.0,12.262704869708761
Switzerland,1982,male,5-14 years,104,429300.0,24.2254833449802
Switzerland,1982,male,55-74 years,104,531500.0,19.567262464722486
Switzerland,1982,male,75+ years,104,130200.0,79.87711213517665
Switzerland,1983,female,15-24 years,104,495500.0,20.98890010090817
Switzerland,1983,female,25-34 years,104,483000.0,21.532091097308488
Switzerland,1983,female,35-54 years,104,856700.0,12.139605462822457
Switzerland,1983,female,5-14 years,104,395900.0,26.26925991411973
Switzerland,1983,female,55-74 years,104,637300.0,16.318845127883257
Switzerland,1983,female,75+ years,104,246700.0,42.15646534252128
Switzerland,1983,male,15-24 years,104,510000.0,20.392156862745097
Switzerland,1983,male,25-34 years,104,483000.0,21.532091097308488
Switzerland,1983,male,35-54 years,104,861300.0,12.07477069546035
Switzerland,1983,male,5-14 years,104,416700.0,24.958003359731222
Switzerland,1983,male,55-74 years,104,533600.0,19.490254872563717
Switzerland,1983,male,75+ years,104,134300.0,77.4385703648548
Switzerland,1984,female,15-24 years,104,495400.0,20.993136859103757
Switzerland,1984,female,25-34 years,104,483800.0,21.496486151302193
Switzerland,1984,female,35-54 years,104,867200.0,11.992619926199263
Switzerland,1984,female,5-14 years,104,384900.0,27.020005196154845
Switzerland,1984,female,55-74 years,104,638800.0,16.28052598622417
Switzerland,1984,female,75+ years,104,254800.0,40.816326530612244
Switzerland,1984,male,15-24 years,104,511400.0,20.33633163863903
Switzerland,1984,male,25-34 years,104,484500.0,21.46542827657379
Switzerland,1984,male,35-54 years,104,874200.0,11.896591169068863
Switzerland,1984,male,5-14 years,104,405200.0,25.666337611056267
Switzerland,1984,male,55-74 years,104,535900.0,19.40660571002053
Switzerland,1984,male,75+ years,104,138500.0,75.09025270758123
Switzerland,1985,female,15-24 years,104,494000.0,21.05263157894737
Switzerland,1985,female,25-34 years,104,486600.0,21.37279079325935
Switzerland,1985,female,35-54 years,104,876300.0,11.868081707177907
Switzerland,1985,female,5-14 years,104,376900.0,27.593526134253114
Switzerland,1985,female,55-74 years,104,641100.0,16.22211823428482
Switzerland,1985,female,75+ years,104,262900.0,39.55876759224039
Switzerland,1985,male,15-24 years,104,511700.0,20.32440883330076
Switzerland,1985,male,25-34 years,104,488600.0,21.28530495292673
Switzerland,1985,male,35-54 years,104,886200.0,11.735499887158655
Switzerland,1985,male,5-14 years,104,396100.0,26.255995960616005
Switzerland,1985,male,55-74 years,104,539000.0,19.29499072356215
Switzerland,1985,male,75+ years,104,142600.0,72.9312762973352
Switzerland,1986,female,15-24 years,104,491300.0,21.16832892326481
Switzerland,1986,female,25-34 years,104,492000.0,21.13821138211382
Switzerland,1986,female,35-54 years,104,885700.0,11.742124872981822
Switzerland,1986,female,5-14 years,104,370800.0,28.047464940668828
Switzerland,1986,female,55-74 years,104,643300.0,16.166640758588528
Switzerland,1986,female,75+ years,104,270400.0,38.46153846153846
Switzerland,1986,male,15-24 years,104,510000.0,20.392156862745097
Switzerland,1986,male,25-34 years,104,496000.0,20.967741935483872
Switzerland,1986,male,35-54 years,104,897100.0,11.592910489354587
Switzerland,1986,male,5-14 years,104,389300.0,26.714615977395326
Switzerland,1986,male,55-74 years,104,542700.0,19.163442049014186
Switzerland,1986,male,75+ years,104,146200.0,71.13543091655266
Switzerland,1987,female,15-24 years,104,487300.0,21.342089062179355
Switzerland,1987,female,25-34 years,104,499700.0,20.8124874924955
Switzerland,1987,female,35-54 years,104,895400.0,11.614920705829798
Switzerland,1987,female,5-14 years,104,367200.0,28.322440087145967
Switzerland,1987,female,55-74 years,104,645300.0,16.116534944986828
Switzerland,1987,female,75+ years,104,277400.0,37.49098774333093
Switzerland,1987,male,15-24 years,104,505400.0,20.577760189948556
Switzerland,1987,male,25-34 years,104,506300.0,20.54118111791428
Switzerland,1987,male,35-54 years,104,908100.0,11.452483206695298
Switzerland,1987,male,5-14 years,104,385100.0,27.0059724746819
Switzerland,1987,male,55-74 years,104,546500.0,19.030192131747484
Switzerland,1987,male,75+ years,104,150000.0,69.33333333333333
Switzerland,1988,female,15-24 years,104,480400.0,21.64862614487927
Switzerland,1988,female,25-34 years,104,509600.0,20.408163265306122
Switzerland,1988,female,35-54 years,104,906200.0,11.476495254910617
Switzerland,1988,female,5-14 years,104,366100.0,28.40753892379131
Switzerland,1988,female,55-74 years,104,647900.0,16.051859854915882
Switzerland,1988,female,75+ years,104,284100.0,36.606828581485395
Switzerland,1988,male,15-24 years,104,497500.0,20.904522613065325
Switzerland,1988,male,25-34 years,104,518300.0,20.065599073895427
Switzerland,1988,male,35-54 years,104,920200.0,11.30189089328407
Switzerland,1988,male,5-14 years,104,383400.0,27.125717266562333
Switzerland,1988,male,55-74 years,104,550400.0,18.8953488372093
Switzerland,1988,male,75+ years,104,153800.0,67.62028608582575
Switzerland,1989,female,15-24 years,104,470600.0,22.099447513812155
Switzerland,1989,female,25-34 years,104,521300.0,19.950124688279303
Switzerland,1989,female,35-54 years,104,917100.0,11.340093773852361
Switzerland,1989,female,5-14 years,104,366500.0,28.376534788540244
Switzerland,1989,female,55-74 years,104,651100.0,15.97296882199355
Switzerland,1989,female,75+ years,104,290200.0,35.837353549276365
Switzerland,1989,male,15-24 years,104,487400.0,21.337710299548625
Switzerland,1989,male,25-34 years,104,532200.0,19.54152574220218
Switzerland,1989,male,35-54 years,104,932600.0,11.15161912931589
Switzerland,1989,male,5-14 years,104,384100.0,27.07628221817235
Switzerland,1989,male,55-74 years,104,554800.0,18.745493871665467
Switzerland,1989,male,75+ years,104,157100.0,66.1998726925525
Switzerland,1990,female,15-24 years,104,460800.0,22.569444444444443
Switzerland,1990,female,25-34 years,104,534100.0,19.472008987081068
Switzerland,1990,female,35-54 years,104,929100.0,11.193628242385104
Switzerland,1990,female,5-14 years,104,369600.0,28.138528138528137
Switzerland,1990,female,55-74 years,104,655700.0,15.86091200244014
Switzerland,1990,female,75+ years,104,294000.0,35.374149659863946
Switzerland,1990,male,15-24 years,104,476400.0,21.830394626364402
Switzerland,1990,male,25-34 years,104,548200.0,18.971178402043048
Switzerland,1990,male,35-54 years,104,946500.0,10.987849973586899
Switzerland,1990,male,5-14 years,104,387200.0,26.859504132231407
Switzerland,1990,male,55-74 years,104,561000.0,18.538324420677363
Switzerland,1990,male,75+ years,104,159000.0,65.40880503144655
Switzerland,1991,female,15-24 years,104,452400.0,22.988505747126435
Switzerland,1991,female,25-34 years,104,547400.0,18.998903909389842
Switzerland,1991,female,35-54 years,104,942300.0,11.036824790406452
Switzerland,1991,female,5-14 years,104,375300.0,27.711164401811885
Switzerland,1991,female,55-74 years,104,662300.0,15.702853691680508
Switzerland,1991,female,75+ years,104,296000.0,35.13513513513514
Switzerland,1991,male,15-24 years,104,466200.0,22.30802230802231
Switzerland,1991,male,25-34 years,104,563600.0,18.4528034066714
Switzerland,1991,male,35-54 years,104,962800.0,10.80182800166182
Switzerland,1991,male,5-14 years,104,393400.0,26.436197254702595
Switzerland,1991,male,55-74 years,104,568400.0,18.296973961998592
Switzerland,1991,male,75+ years,104,159700.0,65.12210394489668
Switzerland,1992,female,15-24 years,104,443000.0,23.47629796839729
Switzerland,1992,female,25-34 years,104,570700.0,18.223234624145785
Switzerland,1992,female,35-54 years,104,956700.0,10.870701369290268
Switzerland,1992,female,5-14 years,104,378800.0,27.455121436114045
Switzerland,1992,female,55-74 years,104,668100.0,15.566531956293968
Switzerland,1992,female,75+ years,104,298000.0,34.899328859060404
Switzerland,1992,male,15-24 years,104,454200.0,22.89740202553941
Switzerland,1992,male,25-34 years,104,580700.0,17.909419665920442
Switzerland,1992,male,35-54 years,104,978100.0,10.632859625805132
Switzerland,1992,male,5-14 years,104,398700.0,26.084775520441433
Switzerland,1992,male,55-74 years,104,572900.0,18.153255367428873
Switzerland,1992,male,75+ years,104,160600.0,64.75716064757161
Switzerland,1993,female,15-24 years,104,433600.0,23.985239852398525
